X27	X11	X57	X52	X34	X18	X15	X47	X17	X51	X56	X12	X2	X50	X49	X60	X9	X36	X13	X39	X42	X3	X5	X53	X1	X10	X54	X41	X45	X37	X30	X38	X33	X40	X35	X32	X26	X55	X46	X8	X24	X16	X31	X59	X4	X58	X7	X22	X14	X19
-0.8880	1.0695	-1.5637	-2.0927	-3.6850	0.9246	1.6476	2.5336	-1.4294	-0.7968	6.6178	-0.4526	-0.7468	1.7483	0.3994	1.2134	-0.8825	2.8568	0.4140	-1.3611	-1.5695	0.0550	1.6678	-2.8272	-0.1241	-3.2617	0.0907	1.8156	2.7095	-2.8186	1.0994	1.7591	-1.0835	5.2873	0.8274	0.8362	1.4092	-0.9957	0.4996	-0.1786	1.5210	1.3319	-1.5256	3.4330	-1.0245	0.4885	-0.6140	1.2821	0.3677	-1.0434
-2.1227	-0.1612	-7.3362	-2.1863	-1.8089	0.2360	-2.0841	-2.8586	0.4591	5.3578	-10.4997	-1.2798	2.0939	-6.0737	5.8841	2.6700	-3.1525	-0.7285	-1.3971	0.7217	1.3664	0.8677	-1.9051	2.1801	2.4508	0.4120	-0.6319	0.5497	-0.0528	0.0824	-0.2442	-0.5210	0.5549	1.3679	-0.7918	-0.7412	-0.0699	-0.6475	-1.2448	1.4550	-3.1721	1.8630	-1.0938	-3.1842	-0.8810	1.8276	-2.7387	-1.2428	-0.4487	1.1936
-2.0057	0.7584	-9.2231	-0.7006	-3.5923	-0.3688	-0.5938	0.8226	1.7688	1.9643	-0.2497	0.7859	-0.6320	0.8877	2.3711	-0.7333	-1.6628	1.5529	1.2446	-2.1997	-1.2834	0.9586	-0.2039	-0.2917	0.7109	-3.1156	1.0225	0.7052	-1.6464	-0.4269	-0.7810	0.9802	-0.4814	5.7141	0.9782	-0.4045	0.7385	-5.9210	-1.7952	-1.1787	-1.0632	1.9577	1.5052	2.2314	1.0324	4.1297	-0.2441	1.8780	0.0373	1.9658
0.4005	0.4866	5.1647	3.6324	1.6494	-0.3365	-2.5040	-0.9522	-0.5660	0.5758	-6.4834	-1.5262	0.3083	-2.1508	0.8893	3.5008	-2.0589	-1.7566	-1.0983	1.3217	2.6654	-1.6318	-0.4275	0.2951	0.3951	1.5297	0.3325	1.6257	0.5240	2.2815	4.3612	0.1614	0.6581	-2.4100	-1.3917	1.3206	-0.4860	-0.2237	0.1882	1.5796	-1.4330	0.8414	1.0927	1.0938	0.8706	-3.4596	-1.2385	1.9821	-0.2023	0.0869
-0.4013	-2.0960	5.0155	5.0401	0.8275	0.9554	-2.2352	-0.3212	1.0411	-5.0178	-6.1725	0.8698	0.4121	5.2902	-4.7317	1.9221	-1.7775	1.6801	2.2793	2.4074	1.0595	-0.2111	-1.5164	-2.0432	-0.8122	-0.9977	1.3244	-0.4426	-0.4415	0.4189	2.2198	3.3369	-1.0954	0.8448	2.9886	-1.1612	2.2359	0.5100	1.1041	0.1345	0.7223	1.0494	-1.1496	0.3527	-0.8650	0.8779	-0.5194	-0.0474	-0.2587	2.6195
-0.8008	-0.5021	0.2886	2.7369	-0.3435	0.8374	-1.0455	-1.8188	-0.6154	1.3881	4.1104	-0.6394	-2.0091	-0.3963	2.6170	-4.0012	-1.8452	1.2493	1.5076	-2.8931	-1.9010	1.5978	-0.9329	2.6847	0.0756	-0.8550	-0.5184	-2.0847	0.1422	1.5604	1.1065	-1.4025	-1.7176	0.6572	-1.1516	1.5367	-0.9178	-0.5162	-1.4523	-1.1117	2.3029	0.7255	-1.3021	2.8690	1.0024	1.1764	-1.8716	-0.1663	0.8940	2.0373
0.4227	2.9541	1.3763	4.9833	2.8999	1.0774	-0.7784	-2.4858	-1.2924	-0.3274	2.8885	0.0203	-0.4874	-3.2746	1.5753	-2.7306	0.0251	-2.0692	0.6608	-5.5322	2.7681	0.9971	1.1934	0.7389	-0.9754	2.1809	-0.9184	-1.2178	0.2595	1.1076	0.8626	1.3734	1.8446	-4.7855	-1.3743	3.6709	1.3604	-1.9861	-1.0589	0.9839	-0.1101	-0.3002	-1.3623	0.1770	0.3839	-1.8418	-0.9027	0.9043	-0.1488	1.0082
1.6488	0.5349	5.5857	-1.7233	-0.9895	0.8165	1.3638	-0.6088	-1.5764	-1.0002	-0.7606	-2.1438	0.1209	2.5634	-4.4969	2.7989	-0.6647	6.2367	-0.8934	3.6597	-1.6306	0.1453	0.4405	1.5649	0.9209	-1.2679	-0.2759	-0.8818	-2.8537	-0.0528	-2.2084	0.5915	1.6227	0.7236	0.3188	-1.1953	2.1990	0.6219	-1.6923	0.4194	-1.3835	-1.4232	0.5127	1.1970	-1.0107	2.7749	0.8757	0.9152	1.6454	0.0324
-4.1450	1.2366	-8.4356	0.3297	-0.8647	0.3696	-3.1997	1.9722	-0.7153	2.2239	2.8188	0.0750	-1.5809	-2.3846	4.4938	0.4593	-2.4132	1.6098	-1.4886	-1.6094	0.7828	1.1338	2.5456	0.8786	-1.3811	-0.4953	0.3111	-1.2028	2.3200	0.6122	-0.5439	-1.3227	3.2609	0.1186	-0.1349	1.6248	-0.6265	-2.5035	2.6249	-0.3306	2.5670	1.5179	0.9261	-0.0183	0.7999	-1.2695	-0.5490	-0.2515	-2.6678	-2.1841
0.6255	-2.9797	-2.3833	-0.5782	1.3408	1.0681	0.9881	-1.0754	2.3482	4.3435	0.5858	-1.8838	1.3159	-3.3540	2.1313	1.7236	-0.2536	-1.6170	-0.6584	0.9195	1.6477	-4.2087	2.3910	-0.7316	0.1280	-0.0293	-3.0279	-2.5080	-0.3188	-0.8425	-1.3850	-1.6772	-1.0882	-1.3862	0.5267	-0.3304	0.4410	-1.6371	2.7025	0.2754	-2.5412	-0.2520	-2.4909	-1.1925	-2.0398	-4.5104	-0.1153	1.6028	-2.3120	1.8951
-0.2426	-0.4434	-4.4219	-5.2461	-3.1580	-1.3545	0.0181	-2.2103	1.1412	1.8678	-7.2470	1.2800	2.7148	0.4803	0.4188	2.3805	-0.3151	-2.7399	-0.9194	4.6740	2.7455	-1.1581	0.1219	-1.2707	-0.2529	-1.7281	-2.8318	1.0642	1.0331	2.3022	1.6605	-0.5663	2.6023	5.3254	0.6977	-0.8604	0.0542	-0.0386	0.9957	0.4240	-2.3994	-1.4393	-0.4442	-4.6956	-0.9008	0.3730	-0.7486	-1.5994	0.3986	-0.7145
-0.0551	-1.4420	-7.4228	-0.9817	-2.9258	2.4433	0.2276	5.8152	-2.8490	4.4571	-3.1163	1.6386	1.9573	-4.3890	9.4984	3.9723	0.6080	0.5809	0.6884	-5.2799	0.3361	0.2893	0.2488	-0.6688	-2.4237	-1.5676	-0.1012	1.8868	4.5137	0.6640	2.4068	1.0758	-0.3116	2.6218	-0.7450	-2.2368	0.5648	0.8294	1.2838	-0.0129	0.5825	0.3079	5.1270	-3.1174	-1.7487	-2.0187	-0.3547	2.2597	1.6508	-3.0743
-1.2398	1.2634	-0.6619	0.3606	-1.7595	2.1975	-0.8221	-0.2898	0.0945	-1.1113	3.5615	0.6325	-0.3400	-0.4217	-0.4447	4.3553	-2.8452	-1.5905	2.2153	2.4741	-0.4432	-0.4422	0.6013	-3.6493	-2.0189	-0.1895	0.6907	-4.1660	3.2490	0.3422	0.3146	2.2053	0.6533	3.1088	0.8600	1.1796	0.0038	-0.3290	1.6982	0.4322	1.4268	0.6305	-4.4022	0.2512	1.1185	1.6904	-2.7143	1.1003	-1.2218	0.1122
1.1741	0.8376	4.4023	-1.7773	-0.6827	-1.3572	2.4883	3.9273	0.1533	-1.4669	10.2371	0.1623	0.0200	5.1476	-2.9827	-1.3780	2.8862	0.1759	1.7088	-1.9589	-2.2192	0.3030	-1.0857	0.3066	-0.7433	-2.3376	-2.2031	-0.8626	3.4552	-2.1981	-0.1307	-2.2068	1.6415	1.0060	-1.3553	-1.0809	-1.5716	0.1423	0.3269	-1.3202	5.2316	-2.6817	-1.0685	2.7565	1.0288	3.1541	1.1090	1.0726	0.3046	1.1315
-2.3166	0.9543	5.5559	0.5204	-1.7890	-0.1037	-1.8414	0.8019	0.5918	4.2429	-3.7456	-1.5642	0.7362	-5.5618	6.6730	3.5807	-2.0582	-5.2394	0.9579	-4.1463	-1.9778	0.7816	-0.1091	-1.3933	-2.0936	0.4813	-1.1590	-1.4217	1.4042	1.5615	5.3777	0.2701	0.7013	-1.9849	-1.7736	-0.8333	-0.9583	-3.9594	-0.0390	-0.8188	-1.6505	1.3183	1.7395	-2.5048	0.3289	-2.9847	-1.0962	0.9316	0.0527	-0.4824
1.7876	-1.6205	11.5208	3.3611	2.4014	-0.1570	0.6894	-2.2520	0.7356	-3.7161	-0.5648	-0.1051	-2.1343	4.0247	-5.3922	0.9517	-0.2976	-2.2755	0.4646	-0.7593	-0.8924	0.9468	-1.8280	0.8813	-1.4240	1.7067	1.3315	-0.0306	0.4142	-0.8222	1.5185	-1.9286	-0.5882	-4.1995	-1.4959	-0.0487	-1.5175	0.7633	-0.4805	2.9976	2.1824	-1.7742	2.2018	1.6732	0.6875	-0.2141	0.1670	-0.2519	-0.2068	-0.7976
2.2805	0.6098	-13.1592	-4.4891	-3.5926	-1.9369	1.5783	3.3014	0.6444	4.2682	-0.5005	-1.0130	0.4436	-3.3700	6.4145	-5.7221	2.6629	-2.0255	-0.1668	-4.6168	2.7399	3.1482	-0.3902	0.9540	-1.1949	-2.3050	-0.1935	1.9025	0.3057	-1.4772	-1.9122	1.5538	0.8952	3.7878	-0.0772	0.2042	1.1493	1.3730	-0.9774	-0.3613	-0.2242	1.7308	-1.1707	-1.4803	0.4474	4.4007	1.7610	0.9429	0.1473	1.8302
2.0758	1.6600	-2.4340	-4.2996	-1.1808	0.0258	2.2000	0.9705	-0.5302	4.3053	5.3310	-1.9717	-2.6111	-5.0250	6.2349	0.9220	1.1517	1.5765	0.1058	0.9852	-0.2088	-2.1095	-0.5712	-2.4978	1.5782	-2.0285	-1.7572	-1.2736	-3.6139	-2.1923	-0.8254	0.5003	0.9299	2.3366	-0.4048	3.4730	-0.6362	4.1854	-0.1377	-1.3018	0.7764	0.2156	-0.7861	2.6805	0.7833	4.6574	1.6849	0.4468	-0.3909	-1.8342
1.0898	1.4960	-3.3359	-3.4393	-0.7122	1.2065	1.7996	0.3064	-1.3255	-1.1038	-0.5351	1.5434	0.7167	0.6720	0.1757	1.7645	0.3801	0.5069	-0.6119	0.7428	-2.3917	-0.0539	1.7521	2.0674	2.1330	0.5016	0.6382	0.0901	-2.4383	-1.5117	-1.3303	-2.4723	0.0541	2.1878	2.4831	-2.4189	0.1391	0.9514	-0.2007	-0.6762	-0.5693	-0.4956	0.5286	1.1200	0.9170	0.0006	-0.5017	0.6848	-0.1248	-2.5974
4.0677	-0.1896	4.6723	-4.3250	0.5819	0.8487	1.2805	-2.4875	-1.9984	-0.6248	-7.0448	-0.9537	-0.7693	-1.2437	-1.5906	-1.0320	3.1499	3.0444	-4.7335	1.6381	0.7711	-4.1890	-0.5617	-1.0012	1.5835	2.6038	-0.6337	0.7038	1.3140	-0.1147	-0.6759	1.2677	1.4599	-2.6313	-0.6594	1.4101	1.5838	4.7173	-3.2578	1.5486	-4.9682	1.3351	1.9148	-5.4406	0.1254	-0.0364	1.8676	-0.2733	1.2381	-1.9018
-2.1191	2.1532	-2.3027	0.4159	0.8166	3.1046	-2.2160	-1.4036	-0.4257	0.1539	-3.2404	0.8595	0.6306	0.7255	-0.1515	0.9153	-1.9592	-2.2691	-0.7708	-2.4400	-0.1227	0.7386	0.1587	5.3335	-0.0105	1.8176	-0.1667	2.6738	-1.3569	-0.1881	-0.7792	-3.7048	0.5504	-1.0444	-3.9060	-0.2278	0.6284	-2.4827	-0.9774	1.7072	-4.4293	0.2479	0.9395	0.9270	1.1902	0.8466	-2.5241	0.7453	1.0304	1.8323
0.7627	0.6048	-11.5045	-5.7323	-4.2971	0.6394	3.6457	5.5865	0.0956	5.6019	0.1712	-1.9296	-0.7638	-4.4518	6.9095	-3.9951	3.7435	1.1789	-1.2416	-1.0585	1.5180	-0.9728	-2.8431	2.7004	-1.1636	-2.0217	-0.1319	0.6896	1.4779	-0.2320	-2.9463	0.3952	1.3800	6.4443	-2.1047	1.3589	0.2570	-1.6151	0.1516	-2.2665	-2.2120	-1.7189	1.5598	-3.9894	-0.6758	7.7149	0.4067	2.5014	1.8905	-0.4965
1.2324	0.2439	-16.4688	-0.4250	2.9906	0.5718	-0.7473	-1.0029	2.1452	6.6990	-2.0374	1.2378	-0.4487	-9.4568	11.2639	-4.0843	-1.6052	-4.2370	-2.4649	-8.2557	2.5351	3.3116	-1.0093	4.8237	-1.8166	0.8007	1.7752	1.1752	-1.1040	0.6255	-2.3145	-2.8907	2.4835	-1.5579	-1.4206	0.6303	0.0435	-1.9351	-1.6550	-1.9984	-3.3843	-0.1788	0.8221	0.4230	-0.2957	0.4354	-0.5185	2.8106	0.2648	-0.3180
-1.8636	1.0941	-1.3558	1.1486	-0.1986	1.5654	0.4936	0.7186	1.8159	-0.5931	-3.8545	-0.1443	1.6763	1.1479	-3.3270	1.6809	-3.2879	-0.3060	1.7076	-0.0383	-0.7394	1.2604	-0.0681	0.1146	-0.6444	-1.2190	-2.5972	1.0305	-1.7477	0.1326	-1.0587	0.8383	-3.3491	1.2469	-0.4551	-2.6255	-2.1234	-2.6286	-1.1745	-1.2854	-1.6763	1.5660	0.1175	0.3908	1.0182	0.5446	-1.8669	1.3896	-0.2765	2.7398
0.0788	1.3841	4.5708	3.1244	2.4055	-0.9094	2.0634	-2.1308	0.2591	-2.0167	7.9916	-0.8136	-0.3813	2.3882	-3.7833	0.9782	-1.1242	-0.7850	-1.3266	-1.8658	0.3495	2.8491	0.8908	-0.3124	2.0235	1.2293	-2.1830	1.7633	-3.3210	-1.7056	2.0287	-0.7735	2.4671	-0.5458	-1.5335	1.7677	-0.7702	-0.7560	-0.9045	-0.8946	-0.8313	-1.5926	1.7757	7.4053	0.5057	-2.6400	-1.2080	0.9800	0.9828	-0.4624
-0.0237	0.0084	0.9453	4.3917	4.2986	0.2406	-1.4509	-2.8373	3.0106	2.1148	-1.9593	-0.8273	0.3713	-3.8724	-0.9724	-3.5232	0.2677	-2.4709	-0.2842	-4.1694	0.3051	4.1031	3.6889	2.0101	-0.5375	1.6535	0.3020	-0.3387	-1.0332	-1.0714	-2.2598	-2.5036	-2.5284	-6.2604	0.3755	0.5733	0.9650	-3.4458	-0.3820	1.5672	-1.2404	-0.0651	1.1891	-2.0238	1.5931	-4.8266	1.5224	4.2247	0.5440	1.9472
1.5089	1.5349	-12.5426	-8.9662	-8.6391	0.4295	1.8669	-1.8310	0.9890	4.1775	3.6403	-1.8544	0.9373	-3.1992	4.6957	-1.2530	0.0199	3.2343	-0.0997	-0.4054	-1.1780	0.0054	1.1569	-2.9779	1.1218	-6.0413	-1.1363	-1.8317	-1.9205	-1.8619	-1.3044	-1.0700	-1.7881	10.5449	2.1482	0.4999	0.7839	0.2583	0.7379	-4.0047	-3.5204	0.9694	0.9143	2.2150	-1.1059	8.2789	-0.3499	3.8131	-1.5818	1.2267
-1.5899	2.3325	6.4427	3.4652	-0.1912	-1.4491	-1.9974	-1.9434	0.0842	-2.1482	0.5105	1.5208	0.8338	2.4950	-3.3149	5.5082	-0.6211	-0.6538	1.9973	0.5199	-1.7097	0.8439	0.1262	-1.5664	1.2439	0.6518	2.3052	2.9778	-1.0750	0.4006	2.9871	1.4011	-0.1875	1.4750	0.5727	-0.4561	1.9813	0.5659	1.4890	1.7790	2.0254	-1.2703	0.4098	4.8594	0.5424	0.4345	1.0770	-1.2567	0.3981	-0.1140
-0.6827	1.6445	1.8205	-2.4787	0.8757	0.1426	-0.2165	-2.0944	2.4733	1.7188	-2.0905	0.2859	0.0531	-1.1112	0.1231	4.1751	-0.2619	-1.6285	-1.2023	0.9100	0.7321	-0.7810	-1.2094	0.6960	-1.4722	-0.2270	0.8304	-0.1819	0.8196	0.2042	-1.7870	-0.8471	2.7891	-1.9925	-2.1998	-1.4035	-0.9170	-1.1229	-0.1817	1.4952	-1.9245	-1.4734	-2.8500	-0.0655	-0.4878	3.0704	2.0505	0.9015	-1.2857	1.2314
2.1836	-0.4508	-3.5193	-1.7777	-1.1347	0.8130	0.4611	0.5421	0.2011	-0.6192	2.5689	1.0988	-0.7315	1.7424	1.9718	-1.3245	0.6756	-1.3677	-1.9065	-2.3725	-1.6136	0.3583	0.6719	-2.3167	0.1936	-0.7269	4.3960	-2.5544	-0.9007	0.0871	0.1227	1.9591	0.4139	2.1641	2.8453	-0.4773	0.2912	2.0992	0.3419	-1.3343	-0.4981	1.0692	-0.5079	1.3626	-0.0004	-1.4141	0.3488	1.7691	-2.1550	-0.6833
-1.0373	0.7758	-14.4386	-3.0304	-4.1836	0.7507	-1.6322	-3.6058	-0.0667	5.1202	-9.3053	-1.1997	2.7261	-6.8041	9.3955	2.1733	-1.4588	-2.2615	-4.6511	-1.4043	5.4098	2.4423	2.6963	2.0795	-1.8577	-2.8123	-1.4948	1.1619	0.0433	1.3361	0.7748	-2.0426	4.0073	4.0162	1.0083	-2.2439	-1.1707	0.3302	0.2563	0.0839	-5.2400	0.5697	-3.7896	-3.0150	-1.1735	1.4993	-1.5067	-0.5496	-1.5928	-1.0983
-2.2322	-0.8778	6.6386	-0.4163	-0.7520	-0.6054	1.5716	1.0746	-0.2574	0.3898	-1.2306	0.2267	-0.5760	0.0028	-4.0066	-3.9919	3.1396	1.9465	-1.1559	-0.2449	3.1817	-0.0330	-2.6977	-1.1936	0.6369	0.2328	-1.7184	-2.0690	-1.1257	-0.2616	2.0752	-0.5004	2.6073	0.2062	1.8210	2.4688	0.3742	-2.2946	-0.8184	-0.3063	-1.3211	0.5284	-0.9212	0.1700	1.9175	0.4407	3.1277	0.7707	-0.7419	0.6876
1.7930	-0.2278	2.1945	0.1272	-0.7149	2.4564	-0.7000	-1.1312	-0.9396	-3.6345	3.5789	1.8599	-2.9428	3.0083	-4.9573	1.0751	0.6161	2.1163	-0.6352	-0.4529	-1.4103	2.2286	1.6517	1.0764	-0.1088	0.2516	1.6068	-5.1652	-0.4534	-1.4299	2.4767	-0.9307	1.5864	-1.9214	2.9052	1.1045	-0.4270	1.2739	-2.4409	0.2932	-0.9065	-2.8412	-0.9783	3.0654	-0.4702	-4.6476	-1.2784	0.9867	0.4729	-1.3372
0.3249	-0.1733	-16.7648	-4.6108	-4.0977	2.4287	-0.4900	0.9142	0.5629	3.4340	-6.0947	-1.0979	2.2825	-5.2811	4.3524	-0.3413	-1.6582	0.8716	-0.2772	-1.3052	3.1907	1.0665	0.0766	-0.1364	0.4145	-1.8117	-1.1142	3.0191	2.6217	1.9236	-2.9526	0.5736	2.4314	8.0457	0.9117	-0.7114	0.5269	-1.0774	-0.6941	-0.1741	-3.4228	-2.1947	3.0463	-3.9402	0.8038	6.0211	0.2506	1.9229	0.7774	0.8802
-1.2810	-0.1815	-2.5185	-3.0079	-1.3936	-1.1211	0.8989	0.0943	-1.3640	4.2934	-6.2332	0.8868	1.4847	-3.8628	2.0257	2.1246	-0.8403	4.3881	-2.4560	4.0249	0.4176	1.4440	2.2945	-2.6023	0.8588	-0.5256	1.8872	2.5309	0.2479	0.6003	-0.0566	2.8993	3.1084	4.7274	2.2077	-1.5783	0.8482	1.2436	-1.6339	2.5831	-2.9661	-1.8365	2.9743	-7.9012	0.2102	-0.9609	-0.2989	-0.4176	1.5172	-1.9016
1.0497	0.9308	6.2551	-0.4793	-0.3604	-1.2901	3.1033	4.3210	-0.5574	1.0528	1.7668	-1.6593	-0.1160	-1.3151	0.5047	0.1284	-0.4334	1.2745	-2.4932	2.2899	1.4003	-1.8257	-0.3201	-0.1653	2.2087	0.6352	-1.1815	1.7729	-1.2073	-1.9079	0.8230	-0.9521	2.2689	-0.5992	-1.6345	2.2556	1.4952	0.8466	0.6772	0.0946	-2.1408	-1.3648	-3.2343	3.2766	0.3255	-0.0192	-0.2914	-0.9728	0.9854	-0.6557
0.8192	-2.3518	-4.3870	-4.1203	-2.1556	0.7328	-0.5756	0.5180	-0.0748	-1.5123	1.1452	0.7604	-1.0257	-0.7252	1.7474	-0.0993	-0.4649	0.6829	-1.4947	-1.8124	2.0856	0.5560	2.2372	-0.0185	-0.3540	-1.4702	0.2423	1.1625	2.1846	0.5190	-0.3529	1.0593	1.2618	1.8569	-0.3441	1.3048	0.0408	0.8133	1.1604	-0.1493	-0.3365	-0.0493	0.0017	0.6962	-2.4682	-0.2081	0.7489	0.2764	0.2838	-0.0478
2.0185	0.0804	9.8094	1.8628	3.9459	-1.3616	1.3329	3.0340	-2.5501	-8.4435	-1.6565	2.4059	-0.0885	8.5785	-8.1756	1.0850	2.6352	0.6016	0.1171	3.3717	-2.1314	0.5192	0.4433	-1.1739	-1.4250	2.7215	-0.2237	3.2711	2.5759	-0.1399	-0.4077	0.4167	1.5813	-6.9783	1.1384	-2.4671	1.0799	0.9577	2.5018	0.6954	1.2896	-1.8558	0.2029	-0.0191	-0.4059	-2.3000	1.7702	-0.3043	0.2110	-1.0770
2.0874	1.9175	12.9435	2.5520	1.1143	-0.9887	-0.2245	5.9254	1.2586	-9.4715	9.0004	-0.9104	-3.2226	11.4902	-8.4946	-3.0323	3.1535	0.4437	2.1872	-0.5628	-4.3269	-1.0358	2.4079	-0.2166	-0.1584	-1.4860	-0.7314	2.9278	-1.3292	0.3559	1.5815	-0.0117	-2.5129	-2.1716	0.8522	-0.8851	2.2934	0.3549	0.2346	-1.9232	5.1321	-0.9239	-0.0971	3.7082	0.4579	-2.6466	2.2363	1.5122	-0.0759	1.5475
2.0427	0.1962	12.5562	1.9318	-1.0632	1.2988	1.9674	3.2883	-1.0513	-4.3625	-0.6118	-1.0490	-0.2853	3.1904	-3.6594	-1.6693	4.2938	1.5173	0.8010	-1.7023	-2.3955	0.1468	-3.6768	2.6326	0.4357	1.6428	-0.7997	1.7370	0.8983	-0.2014	1.2187	-1.8836	-0.2255	-1.5726	-1.3293	-0.1075	3.4416	3.2321	0.9620	-0.2417	1.0060	0.3556	0.2770	-4.0545	-0.9519	5.2864	1.4378	0.5109	0.9502	-2.4870
1.0674	-0.4002	-3.3829	-3.5468	-2.9500	2.8270	0.7646	-1.5343	-0.3092	1.4581	-6.3408	1.7966	-1.1481	4.3804	0.1529	0.4784	0.7370	2.7056	0.6230	3.8334	-2.5723	-0.9800	-0.6569	1.1626	2.2870	-2.6330	2.3310	0.8068	-1.4399	2.4212	-0.7879	-0.5886	-1.5599	4.5709	-1.1781	0.6144	-1.5966	1.6382	0.3031	-2.5676	-2.4952	-1.2481	3.2251	-5.9421	-0.7408	2.1061	0.6699	0.0577	0.4970	1.9302
-2.2587	-0.0651	-9.7908	1.2007	1.8018	-0.8915	-0.0332	0.0216	0.7319	6.5475	-0.0475	2.6089	0.6933	-6.4209	5.8400	1.4343	-2.6862	-4.6334	-0.3623	-3.4798	2.1824	-0.0551	0.8985	-4.7439	0.5052	2.0386	-1.0892	-3.7462	1.3316	0.5911	-1.1422	3.7573	2.5807	-3.8947	-0.4541	2.1389	-0.4042	-3.1315	-0.1811	2.1693	-1.5054	-0.9918	-3.0412	1.0428	1.4397	-0.4792	-3.1228	-0.1475	-0.3474	0.5748
-0.3842	1.5800	-10.7426	-3.9508	-5.1811	-1.3868	1.7857	3.1756	-0.7642	2.1901	1.3791	1.3176	1.0250	-1.1625	6.8612	-1.1360	1.1937	5.0789	-1.4344	0.2375	1.7778	-0.5748	-1.0631	2.3447	-0.4240	-4.8263	2.0056	-0.7418	-3.1708	-0.7301	-1.2865	-3.3354	-0.2998	7.5795	1.8698	0.0337	0.3869	-0.0817	-1.1464	-1.0731	-0.1595	1.9203	-0.6980	4.1806	-0.3337	6.3500	1.5540	0.5858	0.6902	-0.1035
1.4804	-1.2165	-9.2641	-3.1510	-4.6995	-0.0972	-1.1536	-0.9216	-0.9180	1.4256	3.1186	1.0898	-1.8790	-1.0889	4.8015	-2.8731	0.3536	1.2764	-0.3974	-5.5728	-5.9504	2.6172	2.2650	0.8371	0.6478	-2.3431	0.8475	2.6835	0.8216	1.5944	-2.0135	0.8178	-0.9827	5.8023	-0.0822	0.3313	0.1262	0.6616	-0.2128	-0.6636	3.3819	1.5976	-4.4743	-0.7786	0.3899	1.7798	1.1991	0.3047	-0.3373	-0.1516
0.1268	-0.9991	-7.5285	-3.0074	-2.0728	-0.3032	-1.6084	-4.2736	-2.8557	1.5474	-5.9602	-1.1651	1.7458	-4.3774	6.6061	-2.3308	-0.2988	3.9731	-0.6198	-4.1106	1.9221	2.1280	0.1490	1.5301	-0.2191	0.5514	-1.2000	-3.9372	2.9816	0.6349	0.1326	0.2744	0.6305	3.7770	0.4907	-0.3901	1.7872	0.1325	-4.0413	1.1264	-3.5488	-1.4697	1.7836	-3.5157	0.1272	-0.5920	-0.4776	1.3300	1.0645	-3.1920
-0.5512	-0.2188	-1.5333	-3.1087	-2.1289	3.4056	1.7183	3.3273	0.5260	2.4303	-1.3969	0.9213	-1.3141	-1.6226	0.7994	4.0057	-0.0801	-1.8089	-1.2301	-0.2343	-1.5733	-1.3303	-0.6418	-2.7835	-0.9157	-0.1917	0.4491	0.3174	-1.4219	-0.6736	-1.2598	0.6580	-0.3068	1.9496	0.1077	-2.4061	0.2254	1.1327	0.8198	-0.4960	-1.7034	0.1279	-0.5410	-0.9820	-0.7581	3.7642	-0.3279	0.4924	-1.0037	2.6988
1.6881	1.2848	-11.4998	0.1254	-1.0977	-1.7121	-3.3306	1.8940	1.2133	0.4585	-3.0366	0.3261	-0.1195	1.0706	1.1749	-4.6310	0.0205	-1.0013	2.3525	1.6052	-1.3640	0.6246	1.0173	1.6043	0.4440	-1.6269	2.7326	1.8764	-0.3281	1.8821	-4.2563	-1.4294	-2.1059	3.8143	1.9556	-0.8821	0.6236	1.1726	-2.7594	-0.2490	2.3228	-2.3820	0.2953	-2.0731	-0.2039	2.3708	-0.6558	-1.7512	0.1154	1.1798
-0.6521	0.3920	-12.6897	-0.4536	-1.1607	3.2153	-1.8293	-0.5715	-1.6521	2.8501	0.1608	2.5169	1.2879	-1.7107	3.5906	-0.5419	-0.6317	0.3509	2.1438	-0.2899	4.2264	0.0941	0.0395	5.0767	-1.8324	-1.0285	1.3653	-0.6527	2.4115	1.3387	-0.8278	0.0053	-0.9761	3.5395	-1.5323	3.4006	-1.3983	-0.4100	-0.7973	-0.2411	-1.5045	-0.4750	3.3040	-0.7941	1.7263	1.7233	-2.0046	-1.5087	2.3744	0.2576
0.2834	-2.6374	-4.8346	-2.3798	-4.1251	0.9357	0.6157	2.8235	-0.5590	0.1940	-0.0897	-1.0230	2.2758	-2.7498	1.1121	-0.5918	-0.1455	4.8026	1.8459	0.0049	-0.2093	2.3527	-1.2231	0.5951	1.5533	-1.8499	-0.4020	-1.1661	0.2540	-0.1990	-0.2770	-2.1006	-3.3399	3.3621	0.3255	0.2623	-1.6402	2.4541	-0.9940	-0.1064	-0.7533	-2.5890	0.4761	-0.7427	-1.0616	1.6213	-1.1558	0.8539	-0.4752	-0.4114
1.5381	0.5506	10.3296	4.9792	-0.1047	-0.6211	0.2071	1.0522	0.6833	-4.7082	6.3519	-1.9479	-1.6120	8.3035	-7.9589	-1.3983	1.5514	3.1288	1.2417	3.6168	-1.3191	1.5760	2.0372	-1.8417	-1.4768	0.4798	-3.7287	-0.6787	-0.3950	-0.1486	0.1823	-0.0691	-0.5135	-3.1579	2.2222	0.8147	1.3232	3.4172	3.8204	-2.9277	3.5024	2.8071	-2.1671	3.1082	1.5057	-1.5427	0.3933	-1.8786	-2.2896	-0.5251
